id,mbti,input_path,face_path,conf,bbox_x1,bbox_y1,bbox_x2,bbox_y2
8499,INTP,INTP/231100_d37e0f6c24.jpg,train/INTP/231100_d37e0f6c24_face.jpg,0.8571963906288147,263,95,363,230
8500,INTP,INTP/2315_0060cb0519.jpg,train/INTP/2315_0060cb0519_face.jpg,0.8682853579521179,347,122,645,580
8501,INTP,INTP/2315_26d4b70853.jpg,train/INTP/2315_26d4b70853_face.jpg,0.8538267016410828,136,38,293,278
8502,INTP,INTP/2315_c0bd54713d.jpg,train/INTP/2315_c0bd54713d_face.jpg,0.8506925702095032,58,22,113,114
8503,INTP,INTP/2315_d126e3baea.jpg,train/INTP/2315_d126e3baea_face.jpg,0.8716704845428467,403,96,755,647
8504,INTP,INTP/23459_202eb92129.jpg,train/INTP/23459_202eb92129_face.jpg,0.8907173871994019,56,62,129,160
8505,INTP,INTP/23459_2baaba91ed.jpg,train/INTP/23459_2baaba91ed_face.jpg,0.8947513699531555,251,9,581,425
8506,INTP,INTP/23459_ae55eaacdd.jpg,train/INTP/23459_ae55eaacdd_face.jpg,0.9163674116134644,251,213,814,1036
8507,INTP,INTP/23459_efb13fe1ab.jpg,train/INTP/23459_efb13fe1ab_face.jpg,0.8972094655036926,129,144,298,368
8508,INTP,INTP/23602_5bcf5191fb.jpg,train/INTP/23602_5bcf5191fb_face.jpg,0.8283582925796509,47,35,104,100
8509,INTP,INTP/23602_713b97c0ba.jpg,train/INTP/23602_713b97c0ba_face.jpg,0.8981198072433472,810,239,1257,886
8510,INTP,INTP/23602_8a0051ac41.jpg,train/INTP/23602_8a0051ac41_face.jpg,0.9070509076118469,947,234,1630,1232
8511,INTP,INTP/23602_ee3751fb6c.jpg,train/INTP/23602_ee3751fb6c_face.jpg,0.8583959341049194,102,71,232,223
8512,INTP,INTP/23634_7d9d526e77.jpg,train/INTP/23634_7d9d526e77_face.jpg,0.8047401309013367,48,60,79,98
8513,INTP,INTP/23634_88710d31f1.jpg,train/INTP/23634_88710d31f1_face.jpg,0.8714462518692017,610,717,1005,1266
8514,INTP,INTP/23634_8bfd838878.jpg,train/INTP/23634_8bfd838878_face.jpg,0.8992862701416016,204,104,438,427
8515,INTP,INTP/23651_5f0427a356.jpg,train/INTP/23651_5f0427a356_face.jpg,0.8895769119262695,88,23,154,119
8516,INTP,INTP/23651_80c7d102cb.jpg,train/INTP/23651_80c7d102cb_face.jpg,0.9130934476852417,154,28,477,502
8517,INTP,INTP/23651_a93175ba28.jpg,train/INTP/23651_a93175ba28_face.jpg,0.9081444144248962,314,157,531,466
8518,INTP,INTP/23651_fedd070e28.jpg,train/INTP/23651_fedd070e28_face.jpg,0.8992621898651123,154,38,275,214
8519,INTP,INTP/236898_29366669f0.jpg,train/INTP/236898_29366669f0_face.jpg,0.9069269299507141,86,79,214,232
8520,INTP,INTP/236898_54b9617d7c.jpg,train/INTP/236898_54b9617d7c_face.jpg,0.9028283357620239,56,52,140,151
8521,INTP,INTP/236898_78a81ad6bc.jpg,train/INTP/236898_78a81ad6bc_face.jpg,0.8981102108955383,436,195,782,622
8522,INTP,INTP/236898_8c020f2e6f.jpg,train/INTP/236898_8c020f2e6f_face.jpg,0.8771004676818848,81,68,139,149
8523,INTP,INTP/23916_3d708bcb16.jpg,train/INTP/23916_3d708bcb16_face.jpg,0.9045194387435913,152,124,339,386
8524,INTP,INTP/23916_98347cc7a2.jpg,train/INTP/23916_98347cc7a2_face.jpg,0.93759685754776,197,53,448,427
8525,INTP,INTP/23916_af686950a1.jpg,train/INTP/23916_af686950a1_face.jpg,0.8811739087104797,166,71,243,186
8526,INTP,INTP/23916_c342a9d2ce.jpg,train/INTP/23916_c342a9d2ce_face.jpg,0.8665743470191956,75,30,110,83
8527,INTP,INTP/24522_17269ab5fb.jpg,test/INTP/24522_17269ab5fb_face.jpg,0.8810092806816101,69,25,125,99
8528,INTP,INTP/24522_5f0874be2c.jpg,test/INTP/24522_5f0874be2c_face.jpg,0.8806527256965637,69,25,126,98
8529,INTP,INTP/24522_e032439706.jpg,test/INTP/24522_e032439706_face.jpg,0.8424842953681946,883,47,1008,220
8530,INTP,INTP/24522_f6c3982825.jpg,test/INTP/24522_f6c3982825_face.jpg,0.8725280165672302,76,57,231,260
8531,INTP,INTP/24933_391a1a1eec.jpg,train/INTP/24933_391a1a1eec_face.jpg,0.8831106424331665,59,43,125,126
8532,INTP,INTP/24933_86bc249c83.jpg,train/INTP/24933_86bc249c83_face.jpg,0.8997780084609985,940,803,1714,1903
8533,INTP,INTP/24933_f0bd378e3b.jpg,train/INTP/24933_f0bd378e3b_face.jpg,0.8912239670753479,99,73,210,211
8534,INTP,INTP/24933_fef0d9c09d.jpg,train/INTP/24933_fef0d9c09d_face.jpg,0.8775169253349304,56,34,112,106
8535,INTP,INTP/24971_0ef74012a8.jpg,train/INTP/24971_0ef74012a8_face.jpg,0.8992379903793335,63,46,126,127
8536,INTP,INTP/24971_507793cd79.jpg,train/INTP/24971_507793cd79_face.jpg,0.8025362491607666,25,53,121,141
8537,INTP,INTP/24971_ca393dfa23.jpg,train/INTP/24971_ca393dfa23_face.jpg,0.8837856650352478,53,39,142,156
8538,INTP,INTP/24991_1d813037c1.jpg,train/INTP/24991_1d813037c1_face.jpg,0.91274493932724,230,178,456,479
8539,INTP,INTP/24991_57130e6c50.jpg,train/INTP/24991_57130e6c50_face.jpg,0.901857852935791,71,35,227,264
8540,INTP,INTP/24991_879f62a523.jpg,train/INTP/24991_879f62a523_face.jpg,0.8979942798614502,174,211,559,671
8541,INTP,INTP/24991_fe9a309ef3.jpg,train/INTP/24991_fe9a309ef3_face.jpg,0.8975130915641785,48,57,154,183
8542,INTP,INTP/2518_0de95d5f41.jpg,train/INTP/2518_0de95d5f41_face.jpg,0.869066059589386,64,30,126,111
8543,INTP,INTP/2518_23387a2c6a.jpg,train/INTP/2518_23387a2c6a_face.jpg,0.8932310342788696,78,56,190,208
8544,INTP,INTP/2518_643435012e.jpg,train/INTP/2518_643435012e_face.jpg,0.8852416276931763,787,370,1601,1396
8545,INTP,INTP/2518_945e6bf680.jpg,train/INTP/2518_945e6bf680_face.jpg,0.929287314414978,121,85,363,397
8546,INTP,INTP/2528_221d300d39.jpg,train/INTP/2528_221d300d39_face.jpg,0.8719276785850525,79,31,121,88
8547,INTP,INTP/2528_7459337e55.jpg,train/INTP/2528_7459337e55_face.jpg,0.8916822075843811,189,71,287,209
8548,INTP,INTP/2528_7d51771a09.jpg,train/INTP/2528_7d51771a09_face.jpg,0.9364190101623535,226,22,481,374
8549,INTP,INTP/2528_c508a302f0.jpg,train/INTP/2528_c508a302f0_face.jpg,0.8929592370986938,101,44,225,214
8550,INTP,INTP/2529_1b54fbce6b.jpg,test/INTP/2529_1b54fbce6b_face.jpg,0.8566033840179443,165,75,278,208
8551,INTP,INTP/2529_2ebb9f63bc.jpg,test/INTP/2529_2ebb9f63bc_face.jpg,0.8866313695907593,91,44,179,168
8552,INTP,INTP/2529_3f1270cdf5.jpg,test/INTP/2529_3f1270cdf5_face.jpg,0.8807644844055176,122,74,203,193
8553,INTP,INTP/2529_694b093de0.jpg,test/INTP/2529_694b093de0_face.jpg,0.9065170884132385,394,202,787,738
8554,INTP,INTP/258716_209317d3f7.jpg,train/INTP/258716_209317d3f7_face.jpg,0.8932937383651733,291,132,519,415
8555,INTP,INTP/258716_71c7cff9e4.jpg,train/INTP/258716_71c7cff9e4_face.jpg,0.8974372744560242,57,49,154,173
8556,INTP,INTP/258716_931680de33.jpg,train/INTP/258716_931680de33_face.jpg,0.928388237953186,163,109,399,400
8557,INTP,INTP/258716_9a49c6f88f.jpg,train/INTP/258716_9a49c6f88f_face.jpg,0.9278402328491211,71,48,175,176
8558,INTP,INTP/26045_023546c4e7.jpg,train/INTP/26045_023546c4e7_face.jpg,0.9001039862632751,243,121,365,310
8559,INTP,INTP/26045_14ae083e95.jpg,train/INTP/26045_14ae083e95_face.jpg,0.8713963031768799,159,102,254,234
8560,INTP,INTP/26045_6028988897.jpg,train/INTP/26045_6028988897_face.jpg,0.8839892745018005,77,57,152,162
8561,INTP,INTP/2607_16e7b36932.jpg,train/INTP/2607_16e7b36932_face.jpg,0.8384166359901428,310,147,407,276
8562,INTP,INTP/2607_5507d505f2.jpg,train/INTP/2607_5507d505f2_face.jpg,0.8744336366653442,150,25,216,111
8563,INTP,INTP/2607_db6f6839da.jpg,train/INTP/2607_db6f6839da_face.jpg,0.8767493367195129,192,117,339,288
8564,INTP,INTP/2607_e715ded672.jpg,train/INTP/2607_e715ded672_face.jpg,0.8827647566795349,442,76,634,320
8565,INTP,INTP/260833_3d213a5fd9.jpg,train/INTP/260833_3d213a5fd9_face.jpg,0.9026807546615601,142,100,286,311
8566,INTP,INTP/260833_7024b557e6.jpg,train/INTP/260833_7024b557e6_face.jpg,0.9045936465263367,184,148,417,478
8567,INTP,INTP/260833_90400b8117.jpg,train/INTP/260833_90400b8117_face.jpg,0.9003380537033081,79,29,152,127
8568,INTP,INTP/260833_bb449a1558.jpg,train/INTP/260833_bb449a1558_face.jpg,0.90113365650177,411,154,810,685
8569,INTP,INTP/264573_5ff4284b77.jpg,train/INTP/264573_5ff4284b77_face.jpg,0.8370239734649658,572,263,676,413
8570,INTP,INTP/264573_909449fa05.jpg,train/INTP/264573_909449fa05_face.jpg,0.8820450305938721,806,316,1345,1017
8571,INTP,INTP/264573_c8aae72730.jpg,train/INTP/264573_c8aae72730_face.jpg,0.9294097423553467,55,42,140,157
8572,INTP,INTP/264573_cc6eb09e96.jpg,train/INTP/264573_cc6eb09e96_face.jpg,0.8152703046798706,136,63,161,97
8573,INTP,INTP/26717_46ea40f804.jpg,train/INTP/26717_46ea40f804_face.jpg,0.9033427834510803,246,167,731,863
8574,INTP,INTP/26717_4ba2591db9.jpg,train/INTP/26717_4ba2591db9_face.jpg,0.9171290397644043,126,138,388,507
8575,INTP,INTP/26717_979c8e30d7.jpg,train/INTP/26717_979c8e30d7_face.jpg,0.9096277356147766,48,53,150,194
8576,INTP,INTP/26717_c09babe4ed.jpg,train/INTP/26717_c09babe4ed_face.jpg,0.9219598174095154,56,275,679,1058
8577,INTP,INTP/270601_096030aefa.jpg,val/INTP/270601_096030aefa_face.jpg,0.9065544009208679,71,25,177,155
8578,INTP,INTP/270601_4c4988c8f3.jpg,val/INTP/270601_4c4988c8f3_face.jpg,0.8913503885269165,893,107,1128,423
8579,INTP,INTP/270601_c1d086d9d1.jpg,val/INTP/270601_c1d086d9d1_face.jpg,0.8606842160224915,72,34,166,160
8580,INTP,INTP/270601_fecdd5f749.jpg,val/INTP/270601_fecdd5f749_face.jpg,0.8786380887031555,350,156,803,801
8581,INTP,INTP/2716_487df2eb65.jpg,test/INTP/2716_487df2eb65_face.jpg,0.8536941409111023,93,35,110,58
8582,INTP,INTP/2716_8e42886fa9.jpg,test/INTP/2716_8e42886fa9_face.jpg,0.8461846113204956,95,60,130,102
8583,INTP,INTP/2716_91e578b1d1.jpg,test/INTP/2716_91e578b1d1_face.jpg,0.8943858742713928,171,63,278,205
8584,INTP,INTP/2716_9e2554a8aa.jpg,test/INTP/2716_9e2554a8aa_face.jpg,0.8753758668899536,75,27,122,90
8585,INTP,INTP/27308_72fcc8859f.jpg,val/INTP/27308_72fcc8859f_face.jpg,0.8980569243431091,107,127,360,461
8586,INTP,INTP/27308_de881e762d.jpg,val/INTP/27308_de881e762d_face.jpg,0.8885497450828552,90,37,143,104
8587,INTP,INTP/27308_f0932ffb74.jpg,val/INTP/27308_f0932ffb74_face.jpg,0.9113907217979431,166,79,451,462
8588,INTP,INTP/27629_5ac8d31146.jpg,train/INTP/27629_5ac8d31146_face.jpg,0.883358359336853,111,63,245,268
8589,INTP,INTP/27629_b66cdda646.jpg,train/INTP/27629_b66cdda646_face.jpg,0.9072847962379456,163,86,559,643
8590,INTP,INTP/27629_c3e2773ffd.jpg,train/INTP/27629_c3e2773ffd_face.jpg,0.8904236555099487,43,20,137,160
8591,INTP,INTP/27629_dc5bc2287d.jpg,train/INTP/27629_dc5bc2287d_face.jpg,0.8855194449424744,1122,327,1616,1088
8592,INTP,INTP/27703_143809d8f6.jpg,train/INTP/27703_143809d8f6_face.jpg,0.8818526864051819,76,28,118,85
8593,INTP,INTP/27703_506efebb3b.jpg,train/INTP/27703_506efebb3b_face.jpg,0.9174060821533203,50,16,156,170
8594,INTP,INTP/27703_6e6f42effa.jpg,train/INTP/27703_6e6f42effa_face.jpg,0.8920887112617493,173,68,272,194
8595,INTP,INTP/27703_f9c0fab0ad.jpg,train/INTP/27703_f9c0fab0ad_face.jpg,0.8967761397361755,304,417,1453,2017
8596,INTP,INTP/280031_4bb3a3c62a.jpg,val/INTP/280031_4bb3a3c62a_face.jpg,0.8754470348358154,108,76,175,151
8597,INTP,INTP/280031_b6ba3c22bc.jpg,val/INTP/280031_b6ba3c22bc_face.jpg,0.8409149646759033,279,60,391,199
8598,INTP,INTP/280031_d92baca356.jpg,val/INTP/280031_d92baca356_face.jpg,0.8490049839019775,211,259,237,290
8599,INTP,INTP/280031_e0a13aa8d0.jpg,val/INTP/280031_e0a13aa8d0_face.jpg,0.8581833839416504,193,135,314,276
8600,INTP,INTP/28210_2832271d6c.jpg,train/INTP/28210_2832271d6c_face.jpg,0.8878577351570129,30,113,275,489
8601,INTP,INTP/28210_344545b95d.jpg,train/INTP/28210_344545b95d_face.jpg,0.8531794548034668,61,10,158,125
8602,INTP,INTP/28210_4fe36a5ad3.jpg,train/INTP/28210_4fe36a5ad3_face.jpg,0.8677025437355042,24,102,406,638
8603,INTP,INTP/28210_cb91ae5774.jpg,train/INTP/28210_cb91ae5774_face.jpg,0.8710557818412781,91,15,235,180
8604,INTP,INTP/28430_1ad7259ceb.jpg,train/INTP/28430_1ad7259ceb_face.jpg,0.9056101441383362,211,184,725,900
8605,INTP,INTP/28430_b4b0410258.jpg,train/INTP/28430_b4b0410258_face.jpg,0.8873868584632874,43,40,144,180
8606,INTP,INTP/28430_c1ac148a64.jpg,train/INTP/28430_c1ac148a64_face.jpg,0.8987635970115662,323,73,617,466
8607,INTP,INTP/28430_f95a43d6ae.jpg,train/INTP/28430_f95a43d6ae_face.jpg,0.9017819166183472,308,120,722,681
8608,INTP,INTP/287260_24fe0fdf6e.jpg,train/INTP/287260_24fe0fdf6e_face.jpg,0.9062370657920837,47,71,228,311
8609,INTP,INTP/287260_3d433a8670.jpg,train/INTP/287260_3d433a8670_face.jpg,0.8950731158256531,29,47,137,189
8610,INTP,INTP/287260_7ec0a2cc28.jpg,train/INTP/287260_7ec0a2cc28_face.jpg,0.8805361390113831,88,118,239,321
8611,INTP,INTP/287260_90470148c1.jpg,train/INTP/287260_90470148c1_face.jpg,0.8718181252479553,48,37,222,277
8612,INTP,INTP/28796_3f44ed908e.jpg,train/INTP/28796_3f44ed908e_face.jpg,0.8939032554626465,63,36,125,126
8613,INTP,INTP/28796_4fddbf6a05.jpg,train/INTP/28796_4fddbf6a05_face.jpg,0.8943759799003601,353,196,695,709
8614,INTP,INTP/28796_651b12dec9.jpg,train/INTP/28796_651b12dec9_face.jpg,0.8795962333679199,53,69,119,161
8615,INTP,INTP/28796_b0cffbf262.jpg,train/INTP/28796_b0cffbf262_face.jpg,0.8776431679725647,223,94,320,227
8616,INTP,INTP/28923_19123baa96.jpg,train/INTP/28923_19123baa96_face.jpg,0.8790798187255859,95,51,171,155
8617,INTP,INTP/28923_8b22c8c80a.jpg,train/INTP/28923_8b22c8c80a_face.jpg,0.8823955655097961,72,41,129,119
8618,INTP,INTP/28923_952459faab.jpg,train/INTP/28923_952459faab_face.jpg,0.8849874138832092,207,193,616,790
8619,INTP,INTP/28925_0e3a267e67.jpg,train/INTP/28925_0e3a267e67_face.jpg,0.8911943435668945,293,107,541,519
8620,INTP,INTP/28925_5be00e7004.jpg,train/INTP/28925_5be00e7004_face.jpg,0.8765904903411865,89,36,141,107
8621,INTP,INTP/28925_6ba6237ce1.jpg,train/INTP/28925_6ba6237ce1_face.jpg,0.8892261385917664,223,83,355,270
8622,INTP,INTP/28925_a641bf0a3e.jpg,train/INTP/28925_a641bf0a3e_face.jpg,0.8878218531608582,192,135,301,287
8623,INTP,INTP/29158_1055b8f9c4.jpg,train/INTP/29158_1055b8f9c4_face.jpg,0.928604245185852,71,31,174,172
8624,INTP,INTP/29158_32a0702c46.jpg,train/INTP/29158_32a0702c46_face.jpg,0.9332218766212463,158,70,389,382
8625,INTP,INTP/29158_844123a85f.jpg,train/INTP/29158_844123a85f_face.jpg,0.8528545498847961,76,30,121,96
8626,INTP,INTP/29158_bafa415330.jpg,train/INTP/29158_bafa415330_face.jpg,0.8285229802131653,79,32,125,90
8627,INTP,INTP/29216_7ed92411c3.jpg,val/INTP/29216_7ed92411c3_face.jpg,0.9041802287101746,192,202,520,713
8628,INTP,INTP/29216_973277a3a3.jpg,val/INTP/29216_973277a3a3_face.jpg,0.8730902075767517,327,78,454,248
8629,INTP,INTP/29216_a7c407db78.jpg,val/INTP/29216_a7c407db78_face.jpg,0.9004854559898376,176,104,343,339
8630,INTP,INTP/29216_e7b3f8cd6b.jpg,val/INTP/29216_e7b3f8cd6b_face.jpg,0.87479567527771,114,27,159,87
8631,INTP,INTP/29566_55a0912ff8.jpg,train/INTP/29566_55a0912ff8_face.jpg,0.8897498846054077,76,22,130,97
8632,INTP,INTP/29566_5832acc9d7.jpg,train/INTP/29566_5832acc9d7_face.jpg,0.8882566690444946,76,44,193,196
8633,INTP,INTP/29566_d647934e7c.jpg,train/INTP/29566_d647934e7c_face.jpg,0.8844828009605408,53,35,140,145
8634,INTP,INTP/29566_eeacbf7f0c.jpg,train/INTP/29566_eeacbf7f0c_face.jpg,0.8964089751243591,170,51,291,216
8635,INTP,INTP/296524_06d32ea52b.jpg,train/INTP/296524_06d32ea52b_face.jpg,0.8922657370567322,68,55,138,140
8636,INTP,INTP/296524_a6cc9222fd.jpg,train/INTP/296524_a6cc9222fd_face.jpg,0.8967213034629822,272,234,552,562
8637,INTP,INTP/296524_b97b74d3eb.jpg,train/INTP/296524_b97b74d3eb_face.jpg,0.9161443710327148,73,56,191,212
8638,INTP,INTP/296524_bec88debf4.jpg,train/INTP/296524_bec88debf4_face.jpg,0.8865311741828918,70,92,130,170
8639,INTP,INTP/29697_507ca64c25.jpg,train/INTP/29697_507ca64c25_face.jpg,0.822812557220459,359,101,640,471
8640,INTP,INTP/29697_7211c9e9a8.jpg,train/INTP/29697_7211c9e9a8_face.jpg,0.9065822958946228,161,66,684,818
8641,INTP,INTP/29697_d0b9724acb.jpg,train/INTP/29697_d0b9724acb_face.jpg,0.8611694574356079,33,62,135,193
8642,INTP,INTP/29697_e023e2e43f.jpg,train/INTP/29697_e023e2e43f_face.jpg,0.8763648271560669,75,136,299,428
8643,INTP,INTP/2977_1705f72f05.jpg,train/INTP/2977_1705f72f05_face.jpg,0.9071214199066162,127,141,345,401
8644,INTP,INTP/2977_b7466b2e6f.jpg,train/INTP/2977_b7466b2e6f_face.jpg,0.8674651980400085,302,56,386,173
8645,INTP,INTP/2977_b79e7a4c1b.jpg,train/INTP/2977_b79e7a4c1b_face.jpg,0.8976148962974548,53,60,142,169
8646,INTP,INTP/2977_bd37ca3e50.jpg,train/INTP/2977_bd37ca3e50_face.jpg,0.9069029092788696,300,269,1429,1896
8647,INTP,INTP/29841_1f0d92a97f.jpg,train/INTP/29841_1f0d92a97f_face.jpg,0.9104912281036377,30,33,139,178
8648,INTP,INTP/29841_5c1d4c1d7e.jpg,train/INTP/29841_5c1d4c1d7e_face.jpg,0.8884203433990479,46,37,117,133
8649,INTP,INTP/29841_8ee17f0944.jpg,train/INTP/29841_8ee17f0944_face.jpg,0.9057664275169373,316,379,842,1126
8650,INTP,INTP/29841_a4fc523dee.jpg,train/INTP/29841_a4fc523dee_face.jpg,0.9097346067428589,334,270,845,979
8651,INTP,INTP/29903_1db89d7c27.jpg,val/INTP/29903_1db89d7c27_face.jpg,0.9020575881004333,70,49,162,171
8652,INTP,INTP/29903_30702d2689.jpg,val/INTP/29903_30702d2689_face.jpg,0.9146350026130676,151,1,334,242
8653,INTP,INTP/29903_8a50aab621.jpg,val/INTP/29903_8a50aab621_face.jpg,0.8957231044769287,72,37,151,136
8654,INTP,INTP/29903_d45527be7b.jpg,val/INTP/29903_d45527be7b_face.jpg,0.9092263579368591,317,173,670,607
8655,INTP,INTP/29932_21241c33d1.jpg,train/INTP/29932_21241c33d1_face.jpg,0.8685749173164368,40,34,132,170
8656,INTP,INTP/29932_429bed0b5c.jpg,train/INTP/29932_429bed0b5c_face.jpg,0.8886975646018982,191,209,328,376
8657,INTP,INTP/29932_624950ecbe.jpg,train/INTP/29932_624950ecbe_face.jpg,0.8745524287223816,261,78,527,481
8658,INTP,INTP/29932_f46ca5d3ff.jpg,train/INTP/29932_f46ca5d3ff_face.jpg,0.8706649541854858,86,77,285,371
8659,INTP,INTP/30006_9a2217ec69.jpg,train/INTP/30006_9a2217ec69_face.jpg,0.9067547917366028,58,36,132,143
8660,INTP,INTP/30006_e001dff4a8.jpg,train/INTP/30006_e001dff4a8_face.jpg,0.9076170325279236,128,79,294,319
8661,INTP,INTP/30006_e50f9339b1.jpg,train/INTP/30006_e50f9339b1_face.jpg,0.8981037735939026,442,98,678,432
8662,INTP,INTP/30038_30d7fd98c3.jpg,train/INTP/30038_30d7fd98c3_face.jpg,0.8940333724021912,389,129,590,369
8663,INTP,INTP/30038_3c1517c35b.jpg,train/INTP/30038_3c1517c35b_face.jpg,0.9051885008811951,32,35,139,169
8664,INTP,INTP/30038_3c1905cc0d.jpg,train/INTP/30038_3c1905cc0d_face.jpg,0.8583434820175171,79,49,111,90
8665,INTP,INTP/30038_c792831989.jpg,train/INTP/30038_c792831989_face.jpg,0.9010993838310242,100,110,426,519
8666,INTP,INTP/303052_417b0fdb52.jpg,train/INTP/303052_417b0fdb52_face.jpg,0.7999760508537292,176,200,302,342
8667,INTP,INTP/303052_5a81547431.jpg,train/INTP/303052_5a81547431_face.jpg,0.8715704083442688,81,58,168,171
8668,INTP,INTP/303052_db8fd4d2ab.jpg,train/INTP/303052_db8fd4d2ab_face.jpg,0.9002053141593933,508,291,1088,1059
8669,INTP,INTP/30398_43e8c51b52.jpg,train/INTP/30398_43e8c51b52_face.jpg,0.8824575543403625,56,57,144,179
8670,INTP,INTP/30398_9b00614b04.jpg,train/INTP/30398_9b00614b04_face.jpg,0.8894627690315247,705,665,1723,2134
8671,INTP,INTP/30398_b19aa41b21.jpg,train/INTP/30398_b19aa41b21_face.jpg,0.9054726958274841,230,66,345,236
8672,INTP,INTP/30398_c4ccce9a52.jpg,train/INTP/30398_c4ccce9a52_face.jpg,0.8957269191741943,184,115,412,449
8673,INTP,INTP/30688_0f40eb69ce.jpg,train/INTP/30688_0f40eb69ce_face.jpg,0.8904843330383301,493,179,646,388
8674,INTP,INTP/30688_2f580c1fd4.jpg,train/INTP/30688_2f580c1fd4_face.jpg,0.8651869893074036,650,124,906,455
8675,INTP,INTP/30688_9017312153.jpg,train/INTP/30688_9017312153_face.jpg,0.8687344789505005,152,29,212,107
8676,INTP,INTP/30688_91115d404b.jpg,train/INTP/30688_91115d404b_face.jpg,0.9083729386329651,611,91,889,521
8677,INTP,INTP/31603_064e552957.jpg,train/INTP/31603_064e552957_face.jpg,0.9098759889602661,153,87,297,278
8678,INTP,INTP/31603_9e1ba02945.jpg,train/INTP/31603_9e1ba02945_face.jpg,0.9116388559341431,568,242,978,876
8679,INTP,INTP/31603_a0d67165ea.jpg,train/INTP/31603_a0d67165ea_face.jpg,0.9012649059295654,83,35,146,130
8680,INTP,INTP/31603_a6e7f52273.jpg,train/INTP/31603_a6e7f52273_face.jpg,0.8874348998069763,366,138,784,725
8681,INTP,INTP/31870_6f6337ca40.jpg,train/INTP/31870_6f6337ca40_face.jpg,0.9092632532119751,212,109,452,423
8682,INTP,INTP/31870_80e8883928.jpg,train/INTP/31870_80e8883928_face.jpg,0.8942304849624634,48,49,134,160
8683,INTP,INTP/31870_8e033d586c.jpg,train/INTP/31870_8e033d586c_face.jpg,0.9172773957252502,606,623,2009,2501
8684,INTP,INTP/31870_bb3b207d82.jpg,train/INTP/31870_bb3b207d82_face.jpg,0.9030857086181641,764,776,2183,2632
8685,INTP,INTP/32215_9892fc458e.jpg,train/INTP/32215_9892fc458e_face.jpg,0.8749818801879883,60,37,122,123
8686,INTP,INTP/32215_ade862fab8.jpg,train/INTP/32215_ade862fab8_face.jpg,0.8985903859138489,127,70,210,191
8687,INTP,INTP/32215_f6f9413376.jpg,train/INTP/32215_f6f9413376_face.jpg,0.8769267797470093,230,181,418,430
8688,INTP,INTP/32215_fcf7744c49.jpg,train/INTP/32215_fcf7744c49_face.jpg,0.897686779499054,298,170,610,613
8689,INTP,INTP/3273_2683d249b5.jpg,train/INTP/3273_2683d249b5_face.jpg,0.8833779096603394,116,119,233,269
8690,INTP,INTP/3273_51619b92a0.jpg,train/INTP/3273_51619b92a0_face.jpg,0.8939725756645203,149,70,323,299
8691,INTP,INTP/3273_a8bb72c7e7.jpg,train/INTP/3273_a8bb72c7e7_face.jpg,0.8842787742614746,49,49,99,114
8692,INTP,INTP/3273_d4fc46bf2c.jpg,train/INTP/3273_d4fc46bf2c_face.jpg,0.8758947849273682,177,50,264,173
8693,INTP,INTP/32785_2fc1df0f5e.jpg,train/INTP/32785_2fc1df0f5e_face.jpg,0.9010461568832397,50,38,124,135
8694,INTP,INTP/32785_30695d9c3b.jpg,train/INTP/32785_30695d9c3b_face.jpg,0.8806232213973999,23,56,138,203
8695,INTP,INTP/32785_5731df701f.jpg,train/INTP/32785_5731df701f_face.jpg,0.8840409517288208,805,229,1193,685
8696,INTP,INTP/32785_d0ac045762.jpg,train/INTP/32785_d0ac045762_face.jpg,0.8981003761291504,36,109,251,361
8697,INTP,INTP/330_374589eecb.jpg,train/INTP/330_374589eecb_face.jpg,0.8709465861320496,128,21,171,85
8698,INTP,INTP/330_57821b4237.jpg,train/INTP/330_57821b4237_face.jpg,0.9076420068740845,220,116,463,475
8699,INTP,INTP/330_757bcd09c2.jpg,train/INTP/330_757bcd09c2_face.jpg,0.8750519156455994,204,33,274,137
8700,INTP,INTP/330_f3372e423b.jpg,train/INTP/330_f3372e423b_face.jpg,0.8874167203903198,127,109,318,383
8701,INTP,INTP/33596_5cebff1a59.jpg,train/INTP/33596_5cebff1a59_face.jpg,0.9134628772735596,77,78,211,266
8702,INTP,INTP/33596_866833d839.jpg,train/INTP/33596_866833d839_face.jpg,0.9115082621574402,102,78,270,320
8703,INTP,INTP/33596_edafc85108.jpg,train/INTP/33596_edafc85108_face.jpg,0.9088037014007568,49,50,135,169
8704,INTP,INTP/33596_fcc91c3f3c.jpg,train/INTP/33596_fcc91c3f3c_face.jpg,0.9102584719657898,157,58,261,201
8705,INTP,INTP/338322_28ae02e8de.jpg,train/INTP/338322_28ae02e8de_face.jpg,0.9047142267227173,77,116,311,432
8706,INTP,INTP/338322_e4d63cbcb0.jpg,train/INTP/338322_e4d63cbcb0_face.jpg,0.9122028350830078,178,80,444,434
8707,INTP,INTP/338322_e64758eae2.jpg,train/INTP/338322_e64758eae2_face.jpg,0.9071041345596313,71,45,167,187
8708,INTP,INTP/34164_4081d11147.jpg,test/INTP/34164_4081d11147_face.jpg,0.8548431396484375,124,119,269,307
8709,INTP,INTP/34164_969165f593.jpg,test/INTP/34164_969165f593_face.jpg,0.886076807975769,41,35,127,162
